inventor_id,name,country
fl:gu_ln:sandhu-15,Gurtej S. Sandhu,US
fl:ru_ln:seiber-2,Russell A. Seiber,US
fl:ni_ln:chavoshi-1,Nikan Chavoshi,US
fl:je_ln:canady-1,Jerome Canady,US
fl:ga_ln:elder-1,Garry Elder,GB
fl:mi_ln:son-34,Min Su SON,KR
fl:th_ln:strasserkrauss-1,Thomas Strasser-Krauss,AT
fl:jo_ln:tuttle-6,John R. Tuttle,US
fl:te_ln:tanimoto-5,Tetsurou Tanimoto,JP
fl:ed_ln:peire-1,Eduardo Peire,DE
fl:je_ln:choi-156,Jeong Choi,KR
fl:ha_ln:sakaguchi-1,Haruo Sakaguchi,JP
fl:sh_ln:iwahara-1,Shojiro Iwahara,JP
fl:yo_ln:ogawa-15,Yoshihiko Ogawa,JP
fl:ya_ln:ma-108,Yanzhuo Ma,CN
fl:ch_ln:hayashi-10,Chihiro Hayashi,JP
fl:lu_ln:pavesi-1,Luciana Pavesi,IT
fl:yu_ln:fujiwara-9,Yuji Fujiwara,JP
fl:er_ln:stern-6,Erica Stern,US
fl:ku_ln:yamamoto-12,Kunitoshi YAMAMOTO,JP
fl:me_ln:beveridge-1,Meredith Beveridge,US
fl:ch_ln:garg-4,Chaya Garg,US
fl:ro_ln:seymour-10,Robert John Seymour,US
fl:ti_ln:carle-1,Tiffany CARLE,US
fl:ti_ln:buck-1,Timothy Merrill Buck,US
fl:pi_ln:li-38,Pingshan Li,US
fl:vo_ln:aue-1,Volker Aue,DE
fl:ja_ln:young-29,James A. Young,US
fl:hi_ln:matsuura-26,Hideki Matsuura,JP
fl:ch_ln:su-187,Cheng-Wei Su,TW
fl:ma_ln:weiss-22,Matthias WEISS,CH
fl:to_ln:ochiai-8,Toru Ochiai,JP
fl:ch_ln:huang-466,Chien-Hsun Huang,TW
fl:mu_ln:meetze-1,"Murray O. Meetze, Jr.",US
fl:jo_ln:masterson-8,Joseph Masterson,US
0012xd77vu26r5ij34ouqupie,William Tanasychuk,CA
fl:ro_ln:hanson-17,Robert L. Hanson,US
fl:ja_ln:mcnamara-1,Jason McNamara,IE
fl:qi_ln:wang-271,Qingping Wang,CA
fl:ph_ln:bennett-2,Phillip D. Bennett,US
fl:da_ln:verheyden-2,Danny Willy August Verheyden,BE
fl:do_ln:attanasio-1,Dominique Attanasio,GB
fl:vi_ln:mercier-1,Virginie Mercier,NL
fl:se_ln:hong-163,Seung D. Hong,KR
fl:th_ln:benvegnu-1,Thierry Benvegnu,FR
fl:pe_ln:nelson-8,Peter H. Nelson,US
fl:be_ln:ziegler-5,Bernd Ziegler,DE
fl:gi_ln:spadini-2,Gianpaolo Spadini,US
fl:ru_ln:xie-13,Ruilong Xie,US
fl:fa_ln:pucci-1,Fabrizio Pucci,IT
fl:jo_ln:baker-24,John Maxwell Baker,US
fl:ch_ln:stich-2,Christian M. Stich,DE
fl:te_ln:desaulniers-1,Ted Desaulniers,CA
fl:kh_ln:bataineh-1,Khaldoun Bataineh,US
fl:da_ln:anderson-91,David M. Anderson,US
fl:ke_ln:wilkes-1,Kevin Wood Wilkes,US
fl:yu_ln:lee-176,Yuan Xing Lee,US
fl:ja_ln:sabde-1,Jagdish Sabde,US
fl:to_ln:kosuda-1,Tooru Kosuda,JP
fl:tr_ln:hurd-3,Trace Hurd,US
fl:di_ln:offenberg-1,Dirk Offenberg,DE
fl:sv_ln:lamprecht-1,Sven Lamprecht,DE
fl:ta_ln:ohnuki-6,Tatsuya Ohnuki,JP
fl:ry_ln:terry-1,Rylan J. Terry,US
fl:ju_ln:reingen-1,Jürgen Reingen,DE
fl:ka_ln:hehle-1,Karl Mathias Hehle,AT
fl:ka_ln:shimomura-10,Kazuya Shimomura,JP
fl:ky_ln:ford-4,Kyle Ford,US
fl:ch_ln:tarapata-2,Chris Tarapata,US
fl:hi_ln:egilmez-1,Hilmi Enes Egilmez,US
fl:ph_ln:pagnier-1,Philippe PAGNIER,FR
fl:ma_ln:kuhl-6,Marcus L. Kuhl,US
fl:mi_ln:james-22,Michael James,US
fl:mi_ln:wiseman-3,Michael A. Wiseman,US
fl:to_ln:nishihara-5,Tokihiro Nishihara,JP
fl:da_ln:poirier-4,Dave Poirier,US
fl:ri_ln:crisp-2,Richard Dewitt Crisp,US
fl:vl_ln:iltchenko-1,Vladimir Iltchenko,US
fl:ja_ln:hanlon-8,James G. Hanlon,US
fl:th_ln:kimble-1,Thomas E. Kimble,US
fl:ja_ln:bryzek-2,Janusz Bryzek,US
fl:cl_ln:feger-1,Claudius Feger,BR
fl:er_ln:losty-1,Eric J. Losty,US
fl:bo_ln:dobbins-1,Bob M. Dobbins,US
fl:fr_ln:sterber-1,Frank W. Sterber,US
fl:si_ln:yang-79,Siying Yang,US
fl:yi_ln:chang-98,Yi-Hsien Chang,TW
fl:an_ln:verenchikov-1,Anatoly N. Verenchikov,RU
fl:br_ln:fang-1,Brian Fang,US
fl:st_ln:anctil-1,Stephen N. Anctil,US
fl:ke_ln:song-5,Kee-Bong Song,US
fl:jo_ln:godbaz-1,John Peter Godbaz,US
fl:jo_ln:matear-1,Jonathan Matear,GB
fl:bo_ln:asmussen-1,Bodo Asmussen,DE
fl:ni_ln:baurain-1,Nicolas Baurain,GB
fl:br_ln:wall-6,Brian Wall,CA
fl:fe_ln:garcia-21,"Felix Garcia, Jr.",US
fl:ji_ln:tong-21,Jiancheng Tong,CN
fl:ji_ln:zhu-407,Jiarui Zhu,CN
fl:ra_ln:gavas-1,Rahul Dasharath Gavas,IN
fl:ji_ln:park-337,Jintaek Park,KR
fl:pa_ln:dlugosch-1,Paul Dlugosch,US
fl:ka_ln:tsuchida-22,Kazuhiro Tsuchida,JP
fl:ed_ln:lomax-1,Edwin D. Lomax,US
fl:de_ln:oxley-2,Derek Oxley,US
fl:ti_ln:swatosh-1,Timothy Swatosh,US
fl:ke_ln:kanota-1,Keiji Kanota,JP
fl:er_ln:hamby-1,Eric S. Hamby,US
fl:jo_ln:brown-72,Jonathan W. Brown,GB
fl:di_ln:gowda-1,Dinesh Kapani Gowda,US
fl:ed_ln:ostlinning-1,Edgar Ostlinning,DE
fl:ka_ln:aihara-11,Katsuaki Aihara,JP
fl:jo_ln:eckrich-2,Jörg Eckrich,DE
fl:ma_ln:miller-129,Mark Miller,US
fl:ta_ln:lee-57,Tae Jin LEE,KR
fl:am_ln:springer-1,Amy L. Springer,US
fl:sh_ln:uehara-13,Shuji Uehara,JP
fl:an_ln:hrycin-1,Anna L. Hrycin,US
fl:je_ln:brede-1,Jeffrey Brede,US
fl:mo_ln:parthasarathy-1,Mohan Parthasarathy,US
fl:va_ln:griffiths-1,Vaughn A. Griffiths,US
fl:zh_ln:cai-16,Zhen-Wei Cai,US
fl:ad_ln:zambova-1,Adriana P Zambova,US
fl:da_ln:wishin-1,David J. Wishin,US
fl:ho_ln:chen-36,Howard E. Chen,US
fl:mi_ln:blaney-1,Michael P. Blaney,US
fl:mi_ln:silvanto-3,Mikael Silvanto,US
fl:an_ln:narula-1,Anubhav P. S. Narula,US
fl:cl_ln:kucharski-1,Cliff Kucharski,US
fl:ja_ln:gilley-1,Jason Corbett Gilley,US
fl:hy_ln:kang-159,Hyun Chul KANG,KR
fl:mi_ln:yeh-39,Ming-Hsi Yeh,TW
fl:fu_ln:tien-1,Fu-Kang Tien,TW
fl:pa_ln:estrier-1,Pascal Estrier,FR
fl:ke_ln:imai-15,Kenji Imai,JP
fl:th_ln:paoli-2,Thomas L. Paoli,US
fl:ki_ln:song-59,Ki-Hoon Song,KR
fl:ge_ln:paulik-1,George Paulik,US
fl:je_ln:dennes-1,Jeff Dennes,US
fl:li_ln:lu-69,Lida Lu,US
0019gsqdwzr3c68483mkfspl8,Mahoko Motoike,JP
fl:st_ln:dunn-9,Steven Bryan Dunn,US
fl:ri_ln:vaccarella-1,Richard M. Vaccarella,US
fl:yi_ln:chen-398,Yingwei Chen,US
fl:ry_ln:masuda-6,Ryohei MASUDA,JP
fl:pe_ln:franaszek-1,Peter A. Franaszek,US
fl:ha_ln:inagaki-2,Hajime Inagaki,JP
fl:ro_ln:hyde-1,Roderick A. Hyde,US
fl:hi_ln:morita-22,Hideaki Morita,JP
fl:ro_ln:maerkl-1,Robert Maerkl,Unknown
fl:jo_ln:spagua-1,Joe Spagua,US
fl:ji_ln:yao-54,Jimmin Yao,US
fl:no_ln:nogami-1,Noriaki Nogami,JP
fl:ke_ln:sampson-3,Kevin Sampson,CA
fl:go_ln:alves-2,Goldino Alves,US
fl:hi_ln:gunji-2,Hiroyuki Gunji,JP
fl:ba_ln:mansoorian-2,Barmak Mansoorian,US
fl:ri_ln:jernigan-2,"Richard P. Jernigan, IV",US
fl:mi_ln:maher-6,Michael D. Maher,US
fl:fr_ln:rouyet-1,Francois Rouyet,FR
fl:yu_ln:wei-65,Yulong Wei,CN
fl:ta_ln:sakai-44,Tadashi Sakai,JP
fl:pr_ln:shankar-7,Prabhu Shankar,US
fl:hi_ln:matsumoto-39,Hitoshi Matsumoto,JP
fl:pi_ln:groshens-1,Pierre Groshens,FR
001b693sja7ypgwm2mc34xrtp,"Robert C. Parro, II",US
fl:fr_ln:schlesener-1,Frank Schlesener,DE
fl:sc_ln:henderson-1,Scott Andrew Henderson,AU
fl:fr_ln:eisert-1,Frank Eisert,DE
fl:le_ln:williamson-2,Leigh Williamson,US
fl:hu_ln:zhao-18,Huasheng Zhao,CN
fl:ko_ln:hasegawa-15,Koh Hasegawa,JP
fl:fr_ln:stahlecker-1,Fritz Stahlecker,DE
fl:ge_ln:banke-1,"George W. Banke, Jr.",US
fl:ra_ln:bakthavachalam-1,Ramachandran Bakthavachalam,US
fl:ri_ln:zhang-8,Richard Zhang,US
fl:we_ln:yan-44,Wei Yan,CN
fl:da_ln:goertzen-2,Daniel M. Goertzen,CA
fl:su_ln:jung-52,Sung-kyu Jung,KR
fl:pa_ln:spooner-1,Patrick McCoy Spooner,US
fl:ja_ln:bolmgren-1,Jan Bolmgren,SE
fl:fr_ln:lu-10,Frank Lu,US
fl:ka_ln:missoum-1,KARIM MISSOUM,FR
fl:ma_ln:bertrand-5,"Marvin Ralph Bertrand, Jr.",US
fl:mo_ln:anderson-3,Molly Anderson,US
fl:yu_ln:koiso-1,Yuichi Koiso,JP
fl:jo_ln:hershey-2,John R. Hershey,US
fl:hi_ln:taka-3,Hideo Taka,JP
fl:lo_ln:steen-1,Louis Steen,US
fl:ro_ln:gattuso-1,Roberto Gattuso,GB
fl:xi_ln:liu-420,Xiaojia Liu,US
fl:jo_ln:vincent-30,Jonathan Vincent,US
fl:ka_ln:kumar-33,Karthik Kumar,US
fl:je_ln:folkins-2,Jeffrey J. Folkins,US
fl:hi_ln:takahashi-78,Hiroshi Takahashi,JP
fl:al_ln:mceachern-2,Alexander McEachern,US
fl:mi_ln:lim-11,Min Suet Lim,MY
fl:zh_ln:qiu-62,Zhiming Qiu,CN
fl:ro_ln:owens-17,Robert L. Owens,US
fl:an_ln:houbraken-2,Anna M. W. P. Houbraken,NL
fl:ro_ln:maslennikov-1,Roman Maslennikov,RU
fl:an_ln:banks-1,Anton G. Banks,US
fl:be_ln:dittmer-1,Bernd Dittmer,DE
fl:al_ln:ring-1,Allan Ring,IL
fl:ic_ln:tachino-1,Ichiro Tachino,JP
fl:ro_ln:mease-2,Ronnie C. Mease,US
fl:ro_ln:blackwell-3,Robert E. Blackwell,US
fl:ay_ln:higuchi-2,Ayumi HIGUCHI,JP
fl:br_ln:valdes-1,Bruno A. Valdes,US
fl:su_ln:kwon-52,Sun-Duc Kwon,KR
fl:ch_ln:manjunath-3,Chinmaya Manjunath,US
fl:ro_ln:fackler-1,Robert L. Fackler,US
fl:nu_ln:martingarcia-1,Nuria Martín García,ES
fl:os_ln:yamazaki-1,Osamu Yamazaki,JP
fl:bo_ln:chen-46,Bo-Hao Chen,TW
fl:ya_ln:sato-11,Yasumasa Sato,FI
fl:ch_ln:nishio-3,Chikara Nishio,JP
fl:ja_ln:sung-30,Janmye Sung,TW
fl:an_ln:champagne-4,Andrew F. Champagne,US
fl:ha_ln:azechi-1,Haruka AZECHI,JP
fl:yo_ln:ito-14,Yoshitomo Ito,JP
fl:an_ln:papay-1,Andrew G. Papay,US
fl:vo_ln:knoblauch-1,Volker Knoblauch,DE
fl:an_ln:putaggio-1,Andrea Putaggio,IT
fl:je_ln:windom-1,Jeff J. Windom,US
fl:li_ln:ke-3,Ling-Wei Ke,TW
fl:kj_ln:ekman-2,Kjell Ferdinand Ekman,US
fl:go_ln:bartels-2,Gosen B. H. Bartels,NL
fl:yu_ln:tashiro-2,Yuuji Tashiro,JP
fl:el_ln:hertzenberg-1,Elliot P. Hertzenberg,US
fl:ch_ln:jou-2,Chewn-Pu Jou,TW
fl:lu_ln:vegazayas-1,Luis R. Vega Zayas,US
fl:se_ln:gadelrab-1,Serag Gadelrab,CA
fl:jo_ln:castinado-1,Joseph Benjamin Castinado,US
fl:ja_ln:lee-489,Jae Gon Lee,SG
fl:mi_ln:frankel-4,Michael Y. Frankel,US
fl:ja_ln:juto-1,Jan-Erik Juto,SE
fl:re_ln:mast-2,Rexford R. Mast,US
fl:ak_ln:kondo-1,Akihiko Kondo,JP
fl:ba_ln:sterman-1,Baruch Sterman,IL
fl:to_ln:yoshimura-15,Toshiteru Yoshimura,JP
fl:ra_ln:altamimi-1,Rashid Mohammed Altamimi,SA
fl:ge_ln:zhang-28,Geoffrey Zhang,US
fl:ro_ln:albright-8,Robert L. Albright,US
fl:ru_ln:huang-124,Rundong Huang,US
fl:ma_ln:simon-16,Marc Simon,US
fl:ju_ln:nam-51,Jung Hak Nam,KR
fl:jo_ln:kim-505,Jonggap Kim,JP
fl:bo_ln:nam-10,Bohyun Nam,KR
fl:zs_ln:szombathelyi-1,Zsolt Szombathelyi,HU
fl:li_ln:chen-451,Lien-Hsun Chen,TW
fl:ke_ln:ariyama-1,Kenzo Ariyama,JP
fl:ta_ln:hyodo-2,Takehiko Hyodo,JP
fl:sh_ln:nakanishi-21,Shinji Nakanishi,JP
fl:ta_ln:aoki-64,Takanobu Aoki,JP
fl:wi_ln:breimeier-1,Witalij Breimeier,DE
fl:ch_ln:tanaka-6,Chiaki Tanaka,JP
fl:we_ln:hsu-149,Wen-Chieh Hsu,TW
fl:fu_ln:ninomiya-1,Fujio Ninomiya,JP
fl:ha_ln:ostling-2,Hans Martin Ostling,Unknown
fl:sa_ln:home-1,Sandra Home,US
fl:mi_ln:zinn-3,Michael R. Zinn,US
fl:je_ln:diard-1,Jean-Luc Diard,FR
fl:sw_ln:buccapatnamtirumala-1,Swapna Buccapatnam Tirumala,US
fl:we_ln:liao-139,Wen P. Liao,TW
fl:jo_ln:choi-13,Jong-Deok Choi,US
fl:ed_ln:rodriguez-29,Edward Rodriguez,US
fl:mi_ln:wang-361,Mid Wang,CN
fl:ta_ln:doi-34,Takayoshi Doi,JP
fl:da_ln:elmaleh-1,David R. Elmaleh,US
fl:ta_ln:okamoto-36,Takeshi Okamoto,JP
fl:ry_ln:ogg-1,Ryan Clayton Ogg,CA
fl:do_ln:ramm-1,Dov Ramm,IL
fl:je_ln:bell-2,"Jerome R. Bell, Jr.",US
fl:je_ln:hawkins-10,Jeffrey C. Hawkins,US
fl:da_ln:jennings-16,David Jennings,US
fl:se_ln:katayama-5,Seiji Katayama,JP
fl:no_ln:iwai-7,Nobuyuki Iwai,JP
001iuvzip3ycjle3voaj2xm09,Claude-Daniel Proellochs,CH
fl:ma_ln:ghanizadehgrayli-1,Mannan Ghanizadehgrayli,IR
fl:ma_ln:tsuji-33,Masao Tsuji,US
fl:be_ln:aspar-1,Bernard Aspar,FR
fl:pa_ln:kutch-1,Patrick G. Kutch,US
fl:da_ln:bajune-1,David E. Bajune,US
fl:al_ln:cahill-3,Alan R. Cahill,US
fl:ka_ln:oya-7,Kazufumi Oya,JP
fl:su_ln:park-355,Sungho Park,US
fl:le_ln:witt-1,Leslie Rae Witt,US
fl:wa_ln:chan-20,Wai Shun Wilson Chan,US
fl:yo_ln:ariasthode-1,Yolanda Meriah Arias-Thode,US
fl:sy_ln:ali-40,Syed A. Ali,US
fl:ve_ln:hodnik-1,Vesna HODNIK,SI
fl:da_ln:ladret-1,Daniel Ladret,FR
fl:ch_ln:schlunke-1,Christopher K. Schlunke,AU
fl:mi_ln:trennepohl-1,Michael Dale Trennepohl,US
fl:in_ln:geuens-1,Ingrid Geuens,BE
fl:ts_ln:kato-14,Tsuyoshi Kato,FR
fl:ta_ln:semingson-1,Taylor Semingson,US
fl:ri_ln:codos-1,Richard Codos,US
fl:ge_ln:senger-2,Gerhard Franz-Josef Senger,DE
fl:br_ln:bellamy-1,Brandon Bellamy,US
fl:al_ln:ross-7,Alexander Evan Ross,US
fl:ki_ln:jung-14,Kil-soo Jung,KR
fl:ke_ln:tsukamoto-12,Keisuke Tsukamoto,JP
fl:jo_ln:green-68,Joseph C. Green,US
fl:da_ln:wilson-22,David P. Wilson,US
fl:ji_ln:yan-33,Jianfei Yan,CN
fl:no_ln:yoshimura-7,Nobuhiro YOSHIMURA,JP
fl:ma_ln:boyd-2,Malcolm Stanley Boyd,GB
fl:ja_ln:wyatt-9,Jacqueline Wyatt,US
fl:la_ln:melvin-2,"Lawrence S. Melvin, III",US
fl:wa_ln:williamson-4,"Warren P. Williamson, IV",US
fl:je_ln:peterson-27,Jeffrey M. Peterson,US
fl:ka_ln:nakayama-38,Kazutaka Nakayama,JP
fl:vi_ln:welmann-1,Vitali Welmann,DE
fl:mi_ln:laine-2,Michael Laine,US
001mge3ejdqbcj6k33fevziqm,Lynn B. Sauter,US
fl:wi_ln:curtis-4,William M. Curtis,CA
fl:sh_ln:chen-346,Shih-I Chen,TW
fl:jo_ln:dekoning-4,Johannes J.M. de Koning,NL
fl:va_ln:sherman-2,Vadim Sherman,US
fl:al_ln:hegedus-2,Alexander M. Hegedus,US
fl:ro_ln:foster-1,Robin H. Foster,US
fl:os_ln:marcia-1,Oscar Marcia,US
fl:na_ln:camacho-1,Nancy P. Camacho,US
fl:lo_ln:noel-1,Louis Noel,FR
fl:ic_ln:sawamura-2,Ichiro Sawamura,Unknown
fl:ha_ln:singh-9,Harpreet Singh,US
fl:sh_ln:tsujimoto-10,Shinichi Tsujimoto,JP
fl:ma_ln:roy-45,Matthew Roy,CA
fl:ed_ln:givens-1,Edwin N. Givens,US
fl:ke_ln:mundt-2,Kevin Mundt,US
fl:ba_ln:kroon-1,Bart Kroon,NL
fl:mo_ln:jigstam-1,Monica Jigstam,SE
fl:sh_ln:gao-155,Shumin Gao,CN
fl:pu_ln:lu-2,Pu-Ping Lu,US
fl:ro_ln:vanderlaan-1,Roger van der Laan,US
fl:st_ln:fleming-8,Stephen Jordan Fleming,US
fl:an_ln:nadkarni-1,Anil V. Nadkarni,US
fl:jo_ln:schaffeld-1,John Schaffeld,US
001nwy7n73l5zr8pme6w7gbls,Aaron Michael Burrry,US
fl:ju_ln:clack-1,Justin Clack,US
fl:ja_ln:larson-9,James R. Larson,US
fl:se_ln:lee-562,Seok Ju Lee,KR
fl:da_ln:skibinski-2,David Skibinski,IT
fl:ts_ln:yu-31,Tsung-Yuan Yu,TW
fl:ry_ln:nakabayashi-3,Ryo Nakabayashi,JP
fl:ju_ln:molnar-1,Judith R. Molnar,US
fl:to_ln:su-2,Tongshang Su,CN
fl:al_ln:lell-1,Alfred Lell,DE
fl:ha_ln:bergstrom-2,Hans R. Bergstrom,SE
fl:el_ln:cosgriffhernandez-1,Elizabeth L. Cosgriff-Hernandez,US
fl:go_ln:chapman-2,Gordon R. Chapman,US
fl:an_ln:johnson-49,Andrew Johnson,GB
fl:mi_ln:ikarashi-2,Minoru Ikarashi,JP
fl:pa_ln:surrey-1,Paul Surrey,AU
fl:mi_ln:leibow-1,Michael Leibow,US
fl:is_ln:chanclon-1,Ismael Chanclon,ES
fl:gu_ln:jiang-64,Guilin Jiang,CN
fl:ch_ln:koller-4,Charles Koller,US
fl:jo_ln:dalton-24,Jonathan Dalton,US
fl:be_ln:keiper-2,Bernd Keiper,DE
fl:lu_ln:gutierrez-5,Luis Javier Gutierrez,US
fl:co_ln:shattuck-1,Colman D. Shattuck,US
fl:be_ln:kim-36,Beom Jin Kim,KR
fl:jo_ln:bouharb-1,Joseph Bou Harb,CA
fl:jo_ln:peterson-47,John L. Peterson,US
fl:zh_ln:su-122,Zhong Su,CN
fl:sh_ln:iwatani-8,Shiro Iwatani,JP
fl:ji_ln:liu-177,Jianyi Liu,US
fl:ta_ln:kasahara-16,Takashi Kasahara,JP
fl:ta_ln:ogino-8,Takashi Ogino,JP
fl:ha_ln:terry-2,Harold Terry,US
fl:we_ln:you-4,Wen-Chun You,TW
fl:fr_ln:guyon-2,Franck Guyon,FR
fl:na_ln:roth-2,Nathaniel Roth,IL
fl:jo_ln:liskowitz-1,John W. Liskowitz,US
fl:cr_ln:deroy-1,Craig I. DeRoy,US
fl:so_ln:lee-144,Soon Young LEE,KR
fl:ju_ln:ito-5,Jun Ito,JP
001q34w80gyh1jzoudyz9jr9n,Maurice G. Bellville,US
fl:sc_ln:townley-1,Scott A. Townley,US
fl:ka_ln:sakane-1,Kazuo Sakane,JP
fl:ry_ln:white-6,Ryan White,US
fl:ja_ln:heath-14,Jan Heath,US
fl:pe_ln:strzepa-1,Peter Strzepa,US
fl:ik_ln:saiki-2,Ikuo Saiki,JP
fl:lu_ln:canzek-1,Ludvik Canzek,CH
fl:ta_ln:sodeyama-1,Tadashi Sodeyama,JP
fl:me_ln:duan-2,Mengyuan Duan,CN
fl:tu_ln:pham-16,Tuan Pham,US
fl:ed_ln:ray-2,"Eddie F. Ray, III",US
fl:je_ln:friedt-2,Jean-Michel Friedt,FR
001r3z1h180rcgot1pjkn72e2,Frederick G. Giglioli,US
fl:ju_ln:montojo-1,Juan Montojo,US
fl:ja_ln:storch-2,James C. Storch,US
fl:th_ln:senese-1,Thomas J. Senese,US
fl:sh_ln:michimoto-1,Shohei Michimoto,JP
fl:ma_ln:chetlur-1,Malolan Chetlur,IN
fl:de_ln:trivedi-1,Deepak Trivedi,US
fl:el_ln:poppe-1,Elisabeth Poppe,DE
fl:ol_ln:liberg-1,Olof Liberg,SE
001rlvegetlsvjw2h8qhksgsr,Jerry Flournoy,US
fl:ar_ln:ahmadivand-1,Arash Ahmadivand,US
fl:ni_ln:smolyanskiy-1,Nikolay Smolyanskiy,US
fl:se_ln:lee-37,Seong-Nam Lee,KR
fl:va_ln:devassy-1,Varghese Devassy,CA
fl:je_ln:schueler-1,Jeremy R. Schueler,US
fl:ge_ln:selvin-1,Gerald J. Selvin,US
fl:ko_ln:tamura-7,Kotaro Tamura,JP
fl:ch_ln:liu-868,Cheh-Kang Liu,TW
fl:da_ln:stolarz-1,Damien Phelan Stolarz,US
fl:ti_ln:kraft-2,Timothy J. Kraft,US
001sh51t5ft5hbegqhzo1y4or,Michael M. Stamler,US
fl:ji_ln:mccullough-1,Jimmy D. McCullough,US
fl:ko_ln:enomoto-6,Kouji Enomoto,JP
fl:st_ln:wright-28,Steven A. Wright,US
fl:ma_ln:rixon-2,Mark W. Rixon,US
fl:ke_ln:strope-1,Kerry M. Strope,US
fl:ji_ln:yong-12,Jinfeng Yong,CN
fl:to_ln:kawasaki-30,Tomonori Kawasaki,JP
fl:ce_ln:gonzales-1,Cesar A. Gonzales,US
fl:al_ln:schrinsky-1,Alex J. Schrinsky,US
fl:to_ln:kuroda-6,Toshimasa Kuroda,JP
fl:ja_ln:zhang-9,Jack Zhang,US
fl:er_ln:baumann-1,Ernst Baumann,DE
fl:gu_ln:devreese-1,Guy De Vreese,BE
fl:ju_ln:kitera-1,Jun Kitera,JP
fl:pe_ln:bohus-1,Peter Bohus,HU
fl:su_ln:park-73,Sung Ho Park,KR
fl:er_ln:vanpraet-2,Erik Van Praet,BE
fl:be_ln:du-1,Benjamin R. Du,US
fl:yu_ln:zhang-286,Yun Zhang,US
fl:ca_ln:finlay-1,Callum Niall Fergus Finlay,GB
fl:ya_ln:yamamoto-28,Yasushi Yamamoto,JP
fl:ru_ln:wiedemann-1,Rudolf A. Wiedemann,US
fl:ra_ln:olsen-8,Raymond E. Olsen,US
fl:se_ln:jinta-1,Seiichiro Jinta,US
fl:ju_ln:nishino-3,Junki Nishino,JP
fl:to_ln:trojacki-1,Tomasz Trojacki,US
fl:ak_ln:hirata-8,Akihiko Hirata,JP
fl:ed_ln:stein-4,Edward Stein,US
fl:ke_ln:kanarik-1,Keren Jacobs Kanarik,US
fl:sa_ln:alshaibani-1,Samil Alshaibani,SA
fl:do_ln:kim-187,Dong Soo Kim,KR
fl:ke_ln:smith-44,Kevin Smith,US
fl:ga_ln:lim-8,Gak-Soo Lim,KR
fl:sa_ln:no-2,Sang Yong NO,KR
fl:hi_ln:kikuchi-43,Hiroyoshi Kikuchi,JP
fl:ro_ln:williams-146,Roosevelt Williams,US
fl:ni_ln:andries-1,Nicole Andries,BE
fl:ka_ln:furumochi-1,Kazuto Furumochi,JP
fl:ta_ln:tan-24,Tao Tan,NL
fl:mi_ln:nienoord-1,Michiel Nienoord,NL
001v00g4g8h2a9x26n0kaix49,Lester B. Wilkens,US
fl:ro_ln:cohen-10,Robert A. Cohen,US
fl:ho_ln:oh-16,Hokil Oh,KR
fl:yu_ln:oki-8,Yusuke Oki,JP
fl:la_ln:boni-3,Lawrence Boni,US
fl:pe_ln:ribnitz-1,Peter Ribnitz,CH
fl:an_ln:povinelli-1,Anthony J. Povinelli,US
fl:ke_ln:turner-3,Kenneth W. Turner,US
fl:pe_ln:benko-1,Péter Benkö,HU
fl:ma_ln:pratt-5,Mark Pratt,US
fl:se_ln:gibanel-1,Sebastien Gibanel,FR
fl:xi_ln:zhao-144,Xinglong ZHAO,CN
fl:ha_ln:alshemari-1,Hasan M. Sh. Sh. Alshemari,KW
fl:kl_ln:waltenberg-1,Klaus Waltenberg,DE
fl:ma_ln:murata-18,Masae Murata,JP
fl:sh_ln:togawa-3,Shinichi Togawa,JP
fl:ja_ln:plogsties-1,Jan Plogsties,DE
fl:ge_ln:ho-1,Geoffrey Matthew Ho,US
fl:je_ln:ok-3,Jerry Ok,US
fl:go_ln:collier-1,Gordon Bruce Collier,CA
fl:ju_ln:umetsu-1,Jun Umetsu,JP
fl:ka_ln:yoshida-31,Katsuhiko Yoshida,JP
fl:so_ln:rubin-1,Sol R. Rubin,US
fl:ts_ln:hashino-1,Tsukasa Hashino,JP
fl:we_ln:chen-509,Wen-Pin Chen,TW
fl:yu_ln:saito-36,Yuji Saito,JP
fl:ph_ln:keaton-1,Phillip Keaton,US
fl:ge_ln:rockstein-1,George B. Rockstein,US
fl:do_ln:taylor-18,Donald M. Taylor,Unknown
fl:wi_ln:lutton-2,William H. Lutton,US
fl:ph_ln:troebner-1,Philipp Troebner,DE
fl:is_ln:takobe-1,Isao Takobe,JP
fl:ch_ln:kohlpaintner-1,Christian Kohlpaintner,DE
001wwao8tcfowqif3g924pk7j,Jill Kathleen Sestini,US
fl:pe_ln:chaikowsky-1,Peter Chaikowsky,US
fl:fa_ln:audeval-1,Fabrice Audeval,Unknown
fl:yo_ln:oh-18,Yong-soo Oh,KR
fl:ru_ln:zahorik-1,Russell C. Zahorik,US
fl:sw_ln:daingade-1,Swapnil Daingade,US
fl:ai_ln:kawamoto-1,Aiko Kawamoto,JP
fl:we_ln:ding-47,Wei Ding,CN
fl:au_ln:marchetti-1,Augusto Marchetti,IT
fl:pe_ln:bressler-2,Peter Bressler,US
fl:ta_ln:yamanaka-18,Takahiko Yamanaka,JP
fl:da_ln:lueneburg-1,David C. Lueneburg,US
fl:kr_ln:mukkavilli-1,Krishna Kiran Mukkavilli,US
fl:me_ln:weng-2,Meng-Tse Weng,TW
