patent_id,inventor_id
9374166,fl:mi_ln:frankel-4
5591175,fl:ja_ln:juto-1
11118372,fl:re_ln:mast-2
11220693,fl:ak_ln:kondo-1
8767716,fl:ba_ln:sterman-1
7913790,fl:to_ln:yoshimura-15
9476569,fl:ra_ln:altamimi-1
8040984,fl:ge_ln:zhang-28
6541579,fl:ro_ln:albright-8
12008394,fl:ru_ln:huang-124
5900930,fl:ma_ln:simon-16
11445189,fl:ju_ln:nam-51
9561799,fl:jo_ln:kim-505
10980380,fl:bo_ln:nam-10
5096902,fl:zs_ln:szombathelyi-1
7370038,fl:li_ln:chen-451
4454210,fl:ke_ln:ariyama-1
10940369,fl:ta_ln:hyodo-2
8741492,fl:sh_ln:nakanishi-21
8408124,fl:ta_ln:aoki-64
D1025407,fl:wi_ln:breimeier-1
6018014,fl:ch_ln:tanaka-6
7579202,fl:we_ln:hsu-149
5744763,fl:fu_ln:ninomiya-1
4026211,fl:ha_ln:ostling-2
9668120,fl:sa_ln:home-1
8409136,fl:mi_ln:zinn-3
D332813,fl:je_ln:diard-1
10679136,fl:sw_ln:buccapatnamtirumala-1
8750918,fl:we_ln:liao-139
7275241,fl:jo_ln:choi-13
3996475,fl:ed_ln:rodriguez-29
10462634,fl:mi_ln:wang-361
D306620,fl:ta_ln:doi-34
5587398,fl:da_ln:elmaleh-1
10765386,fl:ta_ln:okamoto-36
11967251,fl:ry_ln:ogg-1
5241185,fl:do_ln:ramm-1
9542539,fl:je_ln:bell-2
6448988,fl:je_ln:hawkins-10
5793129,fl:da_ln:jennings-16
6378416,fl:se_ln:katayama-5
D503726,fl:no_ln:iwai-7
4444513,001iuvzip3ycjle3voaj2xm09
10662703,fl:ma_ln:ghanizadehgrayli-1
6450658,fl:ma_ln:tsuji-33
8044465,fl:be_ln:aspar-1
11412052,fl:pa_ln:kutch-1
5624215,fl:da_ln:bajune-1
D415610,fl:al_ln:cahill-3
7637601,fl:ka_ln:oya-7
11465136,fl:su_ln:park-355
D871407,fl:le_ln:witt-1
11138198,fl:wa_ln:chan-20
12510049,fl:yo_ln:ariasthode-1
8517100,fl:sy_ln:ali-40
12049637,fl:ve_ln:hodnik-1
10191118,fl:da_ln:ladret-1
4753213,fl:ch_ln:schlunke-1
9913761,fl:mi_ln:trennepohl-1
7172852,fl:in_ln:geuens-1
9938304,fl:ts_ln:kato-14
11304733,fl:ta_ln:semingson-1
8016380,fl:ri_ln:codos-1
D283695,fl:ge_ln:senger-2
D828136,fl:br_ln:bellamy-1
11839900,fl:al_ln:ross-7
9031380,fl:ki_ln:jung-14
7788691,fl:ke_ln:tsukamoto-12
11826149,fl:jo_ln:green-68
4836947,fl:da_ln:wilson-22
12453801,fl:ji_ln:yan-33
12240977,fl:no_ln:yoshimura-7
9155838,fl:ma_ln:boyd-2
6558633,fl:ja_ln:wyatt-9
7739651,fl:la_ln:melvin-2
10166024,fl:wa_ln:williamson-4
7723815,fl:je_ln:peterson-27
11633866,fl:ka_ln:nakayama-38
12378632,fl:vi_ln:welmann-1
10143236,fl:mi_ln:laine-2
5813353,001mge3ejdqbcj6k33fevziqm
12116468,fl:wi_ln:curtis-4
8263998,fl:sh_ln:chen-346
5345083,fl:jo_ln:dekoning-4
10470687,fl:va_ln:sherman-2
11284724,fl:al_ln:hegedus-2
7035927,fl:ro_ln:foster-1
10616628,fl:os_ln:marcia-1
6934576,fl:na_ln:camacho-1
8430032,fl:lo_ln:noel-1
4090921,fl:ic_ln:sawamura-2
10294288,fl:ha_ln:singh-9
4952967,fl:sh_ln:tsujimoto-10
11780469,fl:ma_ln:roy-45
4272501,fl:ed_ln:givens-1
8740436,fl:ke_ln:mundt-2
9798151,fl:ba_ln:kroon-1
5929015,fl:mo_ln:jigstam-1
12247585,fl:sh_ln:gao-155
10076519,fl:pu_ln:lu-2
9968847,fl:ro_ln:vanderlaan-1
11035847,fl:st_ln:fleming-8
6536352,fl:an_ln:nadkarni-1
D527799,fl:jo_ln:schaffeld-1
8582819,001nwy7n73l5zr8pme6w7gbls
10998797,fl:ju_ln:clack-1
5554469,fl:ja_ln:larson-9
10692631,fl:se_ln:lee-562
9045470,fl:da_ln:skibinski-2
9349665,fl:ts_ln:yu-31
7643254,fl:ry_ln:nakabayashi-3
5397368,fl:ju_ln:molnar-1
11469260,fl:to_ln:su-2
10637211,fl:al_ln:lell-1
4505145,fl:ha_ln:bergstrom-2
9670308,fl:el_ln:cosgriffhernandez-1
5136969,fl:go_ln:chapman-2
10367107,fl:an_ln:johnson-49
10804321,fl:mi_ln:ikarashi-2
9315972,fl:pa_ln:surrey-1
9524140,fl:mi_ln:leibow-1
10632675,fl:is_ln:chanclon-1
12305967,fl:gu_ln:jiang-64
8789713,fl:ch_ln:koller-4
D761617,fl:jo_ln:dalton-24
8115792,fl:be_ln:keiper-2
8657530,fl:lu_ln:gutierrez-5
10086935,fl:co_ln:shattuck-1
8268092,fl:be_ln:kim-36
D895887,fl:jo_ln:bouharb-1
4941324,fl:jo_ln:peterson-47
8838650,fl:zh_ln:su-122
4803377,fl:sh_ln:iwatani-8
11716976,fl:ji_ln:liu-177
8520248,fl:ta_ln:kasahara-16
7883200,fl:ta_ln:ogino-8
9915307,fl:ha_ln:terry-2
12426514,fl:we_ln:you-4
11236975,fl:fr_ln:guyon-2
11232577,fl:na_ln:roth-2
5624491,fl:jo_ln:liskowitz-1
8527401,fl:cr_ln:deroy-1
10191099,fl:so_ln:lee-144
12358193,fl:ju_ln:ito-5
D457932,001q34w80gyh1jzoudyz9jr9n
9749880,fl:sc_ln:townley-1
5401734,fl:ka_ln:sakane-1
7997106,fl:ry_ln:white-6
9202682,fl:ja_ln:heath-14
9668865,fl:pe_ln:strzepa-1
5436221,fl:ik_ln:saiki-2
4547045,fl:lu_ln:canzek-1
7659637,fl:ta_ln:sodeyama-1
12509374,fl:me_ln:duan-2
11625417,fl:tu_ln:pham-16
6375655,fl:ed_ln:ray-2
8392128,fl:je_ln:friedt-2
4095250,001r3z1h180rcgot1pjkn72e2
11838917,fl:ju_ln:montojo-1
5676980,fl:ja_ln:storch-2
9071964,fl:th_ln:senese-1
7689976,fl:sh_ln:michimoto-1
9152220,fl:ma_ln:chetlur-1
11506077,fl:de_ln:trivedi-1
8377890,fl:el_ln:poppe-1
12082011,fl:ol_ln:liberg-1
5619978,001rlvegetlsvjw2h8qhksgsr
9923267,fl:ar_ln:ahmadivand-1
9930039,fl:ni_ln:smolyanskiy-1
7976910,fl:se_ln:lee-37
7409509,fl:va_ln:devassy-1
10431375,fl:je_ln:schueler-1
3963297,fl:ge_ln:selvin-1
11278586,fl:ko_ln:tamura-7
D564948,fl:ch_ln:liu-868
10356123,fl:da_ln:stolarz-1
6685861,fl:ti_ln:kraft-2
4453132,001sh51t5ft5hbegqhzo1y4or
5182053,fl:ji_ln:mccullough-1
6340200,fl:ko_ln:enomoto-6
7779162,fl:st_ln:wright-28
12304943,fl:ma_ln:rixon-2
PP13180,fl:ke_ln:strope-1
D1067396,fl:ji_ln:yong-12
4106087,fl:to_ln:kawasaki-30
8825811,fl:ce_ln:gonzales-1
7468533,fl:al_ln:schrinsky-1
4356234,fl:to_ln:kuroda-6
7962315,fl:ja_ln:zhang-9
5932730,fl:er_ln:baumann-1
8956162,fl:gu_ln:devreese-1
D361084,fl:ju_ln:kitera-1
5026895,fl:pe_ln:bohus-1
8399882,fl:su_ln:park-73
6268442,fl:er_ln:vanpraet-2
6099264,fl:be_ln:du-1
11958850,fl:yu_ln:zhang-286
7947642,fl:ca_ln:finlay-1
10712099,fl:ya_ln:yamamoto-28
7092031,fl:ru_ln:wiedemann-1
8444701,fl:ra_ln:olsen-8
8411016,fl:se_ln:jinta-1
11063498,fl:ju_ln:nishino-3
12484429,fl:to_ln:trojacki-1
6060756,fl:ak_ln:hirata-8
11036350,fl:ed_ln:stein-4
9576811,fl:ke_ln:kanarik-1
12031551,fl:sa_ln:alshaibani-1
11389693,fl:do_ln:kim-187
5833353,fl:ke_ln:smith-44
11991150,fl:ga_ln:lim-8
8941725,fl:sa_ln:no-2
5073693,fl:hi_ln:kikuchi-43
5335440,fl:ro_ln:williams-146
6096701,fl:ni_ln:andries-1
5734622,fl:ka_ln:furumochi-1
11842485,fl:ta_ln:tan-24
8641786,fl:mi_ln:nienoord-1
8516778,001v00g4g8h2a9x26n0kaix49
8811760,fl:ro_ln:cohen-10
12057440,fl:ho_ln:oh-16
11507842,fl:yu_ln:oki-8
7718189,fl:la_ln:boni-3
4302481,fl:pe_ln:ribnitz-1
9931926,fl:an_ln:povinelli-1
6761230,fl:ke_ln:turner-3
8284044,fl:pe_ln:benko-1
6952510,fl:ma_ln:pratt-5
12377438,fl:se_ln:gibanel-1
11085279,fl:xi_ln:zhao-144
8382777,fl:ha_ln:alshemari-1
8409311,fl:kl_ln:waltenberg-1
5481514,fl:ma_ln:murata-18
7033662,fl:sh_ln:togawa-3
10854213,fl:ja_ln:plogsties-1
11264680,fl:ge_ln:ho-1
7142909,fl:je_ln:ok-3
9441259,fl:go_ln:collier-1
9312646,fl:ju_ln:umetsu-1
5245895,fl:ka_ln:yoshida-31
4569259,fl:so_ln:rubin-1
7200324,fl:ts_ln:hashino-1
8284377,fl:we_ln:chen-509
7814645,fl:yu_ln:saito-36
7830052,fl:ph_ln:keaton-1
5984187,fl:ge_ln:rockstein-1
3941917,fl:do_ln:taylor-18
8151109,fl:wi_ln:lutton-2
8771175,fl:ph_ln:troebner-1
12463645,fl:is_ln:takobe-1
5612428,fl:ch_ln:kohlpaintner-1
9129250,001wwao8tcfowqif3g924pk7j
D1061887,fl:pe_ln:chaikowsky-1
5800187,fl:fa_ln:audeval-1
6692112,fl:yo_ln:oh-18
6812139,fl:ru_ln:zahorik-1
9819497,fl:sw_ln:daingade-1
9599010,fl:ai_ln:kawamoto-1
D677287,fl:we_ln:ding-47
4972654,fl:au_ln:marchetti-1
5466223,fl:pe_ln:bressler-2
11258047,fl:ta_ln:yamanaka-18
11397286,fl:da_ln:lueneburg-1
12156277,fl:kr_ln:mukkavilli-1
9553593,fl:me_ln:weng-2
9062920,fl:yi_ln:hsieh-35
11056356,fl:ma_ln:kobrinsky-1
9219445,fl:je_ln:dykstra-2
9611844,fl:cl_ln:grandahl-1
9977764,fl:ju_ln:simola-2
7464335,fl:sa_ln:nishikawa-7
D736349,fl:ri_ln:wojan-1
6101127,fl:pa_ln:rolandi-1
5206240,fl:da_ln:claremon-1
5219485,fl:me_ln:chang-36
6317598,fl:mi_ln:farber-4
9844737,fl:we_ln:warner-1
9384830,fl:da_ln:balluchi-1
9906319,fl:al_ln:dussmann-1
6060947,fl:ka_ln:higashiyama-3
7576449,fl:wi_ln:groote-1
4239336,fl:pe_ln:worthington-1
7968242,fl:sh_ln:miura-33
7276262,fl:qi_ln:pan-45
8071614,fl:go_ln:saxty-1
10157942,fl:jh_ln:sze-1
5294010,fl:ma_ln:tschida-1
D914952,fl:xi_ln:liu-268
11765880,fl:se_ln:han-196
9268300,fl:ma_ln:hamada-14
8430430,fl:br_ln:schuman-1
6893919,fl:ch_ln:huang-693
11427074,fl:ch_ln:culberson-1
7424320,fl:st_ln:field-3
4492685,fl:wa_ln:snipes-1
6635072,fl:th_ln:runco-1
10346384,fl:am_ln:pathak-6
6119905,fl:gi_ln:pietra-1
D763763,fl:ma_ln:trostle-1
12133351,fl:yi_ln:chen-68
11992392,fl:da_ln:lloyd-10
4380456,fl:wi_ln:taylor-20
6434847,fl:c._ln:fernando-2
D833436,fl:da_ln:o'mahony-2
D836195,fl:ji_ln:pang-35
D726082,fl:ma_ln:butler-13
D510133,fl:ph_ln:anthony-2
8518368,fl:ka_ln:abdurrashid-2
11693528,fl:ka_ln:sensui-1
9282877,fl:ch_ln:wilcox-4
10692001,fl:ma_ln:berndl-1
D252593,001zv4cfz8za6949z64jqexy4
7437043,fl:ma_ln:putnam-2
6333817,fl:ke_ln:kashima-7
5718934,fl:hi_ln:hayakawa-32
10205601,fl:an_ln:tomalareyes-1
9970776,fl:mu_ln:sankaradas-1
9649484,fl:ra_ln:cabrera-3
7879561,fl:th_ln:woods-3
6499830,fl:ak_ln:kumon-1
7460295,fl:mi_ln:chou-29
10422971,fl:ke_ln:strause-1
7514409,fl:ni_ln:smith-50
11045156,fl:ak_ln:katsumata-2
6187375,fl:kl_ln:alders-1
12414810,fl:je_ln:olson-2
12481331,fl:ch_ln:park-792
6790461,fl:ak_ln:okamoto-14
9398773,fl:ru_ln:grant-4
7492501,fl:mi_ln:kitamura-19
5093383,fl:ma_ln:hannaby-1
10830685,fl:ta_ln:yanagida-8
6562265,fl:ka_ln:usui-19
8575346,fl:se_ln:bonnaudet-1
11720481,fl:pa_ln:sharma-27
8769435,fl:al_ln:ainslie-1
D611041,fl:ju_ln:pirttilahti-1
8940660,fl:ma_ln:serban-2
6421379,fl:lo_ln:vannatta-1
8344354,fl:to_ln:kato-49
8690337,fl:ke_ln:nishioka-8
5197460,fl:ka_ln:ito-96
12247951,fl:ke_ln:ueda-7
6060758,fl:ma_ln:pozzoni-2
6139719,fl:sy_ln:lacombe-1
11515210,fl:ke_ln:kai-19
4179460,fl:at_ln:georgiev-1
6266218,fl:ma_ln:carey-5
6143866,fl:ro_ln:thompson-33
6761353,fl:ly_ln:berman-1
10063573,fl:ro_ln:ramnani-1
11310493,fl:ta_ln:nishi-7
4699035,fl:ew_ln:gall-1
5935650,fl:ro_ln:mader-8
6680270,fl:al_ln:kruglov-2
8321092,fl:fr_ln:wood-3
9510777,fl:lo_ln:garcia-7
8403341,fl:ka_ln:holzer-1
8132276,fl:to_ln:klemm-2
6818232,fl:da_ln:fielder-2
D822054,fl:jo_ln:lee-493
11377892,fl:ud_ln:taubmann-1
11095126,fl:we_ln:he-4
11588068,fl:br_ln:eachus-1
8819457,fl:ti_ln:graham-7
6062129,fl:vi_ln:tippmann-1
11357920,fl:da_ln:plumptre-1
10925878,fl:ja_ln:strum-1
8751512,fl:ya_ln:deleris-1
9913922,fl:ko_ln:kobayashi-22
5356026,fl:br_ln:andress-1
11773225,fl:to_ln:fukushima-8
5126522,fl:ke_ln:katayama-15
11708353,fl:ra_ln:mazitschek-1
4349258,fl:ma_ln:kobayashi-85
D661666,fl:to_ln:ogata-29
7217191,fl:ma_ln:cordell-3
D858504,00242zx8zsf5a1j3mxqc8yl29
6969518,fl:da_ln:persing-1
7474929,fl:da_ln:gardner-26
5151917,fl:br_ln:perilloux-1
9275036,fl:ri_ln:hamilton-16
7607030,fl:ro_ln:tipley-1
11124390,fl:en_ln:manes-1
12268308,fl:ro_ln:vera-1
5712140,fl:ak_ln:ohsaki-3
4299622,fl:ke_ln:abiko-2
8807126,fl:to_ln:baekelandt-1
9887655,fl:ce_ln:agneray-1
8291273,fl:fu_ln:fukae-1
11179159,fl:de_ln:schaefer-2
D556535,fl:ha_ln:aglassinger-1
8532783,fl:ma_ln:zimmerling-1
4234709,fl:lo_ln:rekers-1
9923426,fl:ta_ln:ito-71
D704162,fl:ja_ln:chang-77
7421188,fl:ak_ln:tozaki-1
4792440,fl:ej_ln:holm-1
10375274,fl:ya_ln:tsugawa-2
7232071,fl:ch_ln:wiklof-1
11487425,fl:pa_ln:ottaviano-1
7457307,fl:ki_ln:leung-14
10268410,fl:ra_ln:khandelwal-5
11500726,fl:ji_ln:gao-139
11538914,fl:ch_ln:yao-64
11041646,fl:st_ln:maruyama-1
5912440,fl:ke_ln:sato-26
D622645,fl:sh_ln:tanaka-40
10747668,fl:zh_ln:yao-80
11694825,fl:fe_ln:li-63
D911334,fl:ki_ln:heikkinen-1
7889270,fl:ts_ln:kume-3
12125240,fl:ka_ln:mui-1
7773921,fl:sa_ln:uemura-5
5053498,fl:ch_ln:fukaya-1
D501774,fl:ma_ln:bates-31
7995386,fl:ya_ln:lin-119
5873154,fl:ma_ln:ylilammi-1
5352705,fl:ro_ln:smith-182
8555393,fl:ad_ln:davis-5
9313731,fl:ke_ln:takagi-34
5089104,fl:na_ln:kanda-6
11051567,fl:lu_ln:bluecher-1
10879398,fl:hy_ln:lee-254
6159584,fl:mi_ln:gorman-5
4966829,fl:sa_ln:yasuda-10
9052635,fl:ta_ln:ishii-43
8150835,fl:ia_ln:oliver-4
4998185,fl:mi_ln:denigris-2
D563411,fl:ch_ln:yang-34
11307199,fl:je_ln:perez-5
8786130,fl:gi_ln:dao-2
5153825,0027f4vtntn052553e0qu9ypg
6324469,fl:yo_ln:endo-22
5134040,fl:br_ln:knudsen-1
11876415,fl:ca_ln:serghine-1
7841721,fl:ya_ln:momose-1
12368095,fl:ak_ln:chowdhury-2
6156179,fl:br_ln:ikeda-1
11740565,fl:je_ln:burke-8
9323830,fl:jo_ln:sumali-1
10511765,fl:go_ln:kim-16
10661798,fl:kl_ln:hermann-4
11829394,fl:hu_ln:xia-14
11591390,fl:gu_ln:fenalti-1
D978359,fl:so_ln:hermansson-2
3962501,fl:mi_ln:ohbu-1
D1030688,fl:fa_ln:pundole-2
12447928,fl:ak_ln:umezu-1
11635374,fl:to_ln:sugawara-14
8721227,fl:jo_ln:oldsen-1
10293158,fl:me_ln:kitzan-1
5747888,fl:da_ln:zilberberg-1
7346224,fl:hu_ln:sun-39
4407978,fl:zd_ln:matejka-1
D828600,fl:pa_ln:petzl-1
D356222,fl:st_ln:kao-2
6231619,fl:ca_ln:colangelo-2
9057630,fl:ma_ln:ardron-1
10450406,fl:ab_ln:alshahrani-1
D881092,fl:cl_ln:messale-1
7703525,fl:ga_ln:wilcox-3
5103246,fl:jo_ln:dunn-16
7767425,fl:di_ln:boeckh-2
3983564,fl:ku_ln:satomi-1
D359586,fl:la_ln:lofton-1
12305076,fl:ma_ln:mcgovern-1
9420902,fl:cu_ln:taylor-8
9331975,fl:ja_ln:besehanic-1
D1065162,fl:zh_ln:tang-30
7244851,fl:fr_ln:cohen-5
4062219,0029zuxe3dxseja1ylneclebu
12447043,fl:ke_ln:springer-1
6660444,fl:pa_ln:gerroir-1
D430543,fl:br_ln:rohder-1
9563946,fl:yu_ln:lee-62
7986359,fl:ke_ln:onomura-1
8370865,fl:po_ln:chou-12
11309095,fl:ea_ln:barger-1
11071305,fl:je_ln:trembley-1
11242578,fl:ju_ln:hamada-3
5425163,fl:ro_ln:milby-2
D1051640,fl:au_ln:montierth-1
6968113,fl:wa_ln:mattheus-1
9477307,fl:ho_ln:chizeck-1
8148400,fl:da_ln:langley-1
9125772,fl:jo_ln:eilers-3
D567401,fl:ke_ln:mason-7
11720581,fl:un_ln:deshmukh-1
12151595,fl:an_ln:huf-2
6017254,fl:go_ln:katayama-1
11949796,fl:jo_ln:maeng-10
5914268,fl:go_ln:keller-2
7069823,fl:ja_ln:howell-19
D283801,fl:ph_ln:brown-31
5320127,fl:ak_ln:yamashita-18
7728838,fl:ra_ln:mody-4
7515139,fl:ky_ln:feldman-2
11449746,fl:ry_ln:burnham-1
10340738,fl:ne_ln:joye-1
8428321,fl:yu_ln:li-602
6594347,fl:pa_ln:reilly-16
8084054,fl:bh_ln:kabra-2
6295104,fl:mo_ln:egawa-1
4959209,fl:ke_ln:schrankel-1
12033662,fl:ka_ln:furuhashi-7
10760921,fl:mu_ln:alam-12
5384558,fl:ke_ln:maruhashi-3
4164762,fl:ta_ln:anami-2
8602882,fl:cr_ln:paulsen-2
7173764,fl:gr_ln:bogart-1
H1903,fl:cy_ln:wawrzyniak-1
7143374,fl:ge_ln:robbert-1
11890458,fl:ma_ln:gunn-1
7613260,fl:jo_ln:friedmann-4
7240073,fl:ma_ln:leibmann-1
6013705,fl:ch_ln:chen-2432
5909303,fl:jo_ln:trezza-1
PP29779,fl:rh_ln:helvick-1
8939791,fl:wa_ln:ma-9
11284671,fl:jo_ln:hurd-5
12460982,fl:fr_ln:guenter-3
7628727,fl:sh_ln:nagai-37
6503509,fl:jo_ln:cambier-1
7974296,fl:ja_ln:bennett-19
11188890,fl:br_ln:wilcutt-1
12095876,fl:se_ln:kwon-108
8167947,fl:ro_ln:assell-1
11636352,fl:ah_ln:binabdulaziz-1
10462601,fl:jo_ln:buchalo-1
D702515,fl:da_ln:garber-1
6067198,fl:da_ln:moloney-4
9970057,fl:an_ln:patsialou-1
8393892,fl:ya_ln:yamamoto-21
8921248,fl:to_ln:iguchi-6
11598956,fl:pa_ln:leichliter-1
7660196,fl:yo_ln:saiki-2
7801376,fl:yu_ln:nakaya-9
8269309,fl:ta_ln:hayamizu-2
D1020616,fl:mi_ln:diehl-2
9620192,fl:ch_ln:kim-287
11673506,fl:al_ln:pryke-1
6348999,fl:th_ln:harvey-7
11870565,fl:la_ln:kuru-2
7240289,fl:pa_ln:naughton-2
9440993,fl:mi_ln:krohn-4
8241485,fl:ni_ln:forrow-1
11429437,fl:pu_ln:khandelwal-3
8531594,fl:ki_ln:lee-318
9457061,fl:va_ln:krivokrysenko-1
D797187,fl:je_ln:canaday-1
10227296,fl:an_ln:hettman-1
4065580,fl:j._ln:dooley-1
12079179,fl:af_ln:khan-8
12093415,fl:mi_ln:kitani-2
10016481,fl:yu_ln:obara-3
8720671,fl:br_ln:slone-1
4602349,fl:me_ln:jack-1
12295653,fl:le_ln:geoghegan-1
7851627,fl:ma_ln:porcsmakkay-1
4695193,fl:ro_ln:brandi-1
12404412,fl:pa_ln:goncalo-1
9322161,fl:jo_ln:schopf-6
10339659,fl:su_ln:singh-61
5866245,fl:mo_ln:toriyama-2
5689777,fl:ko_ln:uno-7
9709449,fl:ja_ln:jurmain-1
10126269,fl:ma_ln:bueno-3
11447267,fl:ch_ln:lin-1087
8459952,fl:kl_ln:behnke-1
10535472,fl:ta_ln:aoyama-24
10130937,fl:ch_ln:song-63
9808738,fl:be_ln:duesel-1
10025402,fl:na_ln:kamiya-6
9027481,fl:se_ln:gigleux-1
3963537,fl:he_ln:kniepkamp-1
9044215,fl:pa_ln:lubock-1
9906058,fl:bj_ln:schreiner-1
7838153,fl:no_ln:kirihara-1
8422609,fl:ji_ln:liu-682
8550478,fl:er_ln:baas-1
6567526,fl:me_ln:killion-1
7564105,fl:we_ln:chiang-11
8246388,fl:yi_ln:chen-553
10189621,fl:me_ln:mossbrook-2
4914371,fl:no_ln:shibata-17
6297997,fl:ju_ln:ohtani-2
6342568,fl:ma_ln:yamashita-32
9687628,fl:il_ln:paz-1
3940471,fl:jo_ln:favre-1
7378305,fl:yo_ln:shimamune-1
11412432,fl:mi_ln:xu-71
10951730,fl:ba_ln:mangat-1
8924269,002i7le3ht3f0xh4g24xxp4bk
10939491,fl:qi_ln:xia-9
10955651,fl:jo_ln:bulman-3
10298005,fl:go_ln:sande-2
9513575,fl:ma_ln:yamane-9
10594580,fl:mo_ln:kalkunte-1
10507278,fl:fe_ln:xu-6
11657555,fl:me_ln:peker-1
7403462,fl:ta_ln:ishida-49
5336020,fl:si_ln:askestad-1
5586905,fl:fr_ln:pansari-1
8840456,fl:sc_ln:caputo-1
D568621,fl:ge_ln:krumpe-1
8967047,fl:ch_ln:kuhn-3
7781474,fl:la_ln:blatt-1
7842909,fl:br_ln:dunne-7
4631810,fl:al_ln:hooper-4
5320036,fl:ma_ln:krohn-7
10303846,fl:ro_ln:navon-1
D767627,fl:ju_ln:oh-116
12020271,fl:da_ln:cooke-15
7090998,fl:ak_ln:imaizumi-1
11956440,fl:su_ln:naing-1
4125574,fl:pa_ln:kastner-1
7667423,fl:jo_ln:marcinkiewicz-3
9963444,fl:al_ln:makriyannis-1
11586714,fl:ga_ln:conde-1
7611559,fl:ma_ln:huber-11
10680614,fl:ch_ln:nagl-1
11526913,fl:da_ln:hull-5
5559247,fl:bu_ln:sawano-1
8267424,fl:ak_ln:tomitaka-1
6419401,fl:ma_ln:nakajima-26
6148635,002kk214327fkuiseidips4dc
12295802,fl:sa_ln:fujiwara-3
4528669,fl:ca_ln:buczek-1
11650335,fl:ch_ln:lerche-3
11553358,fl:ni_ln:zhang-14
11673024,fl:to_ln:morgan-6
6331108,fl:ro_ln:stiner-1
6312883,fl:st_ln:hershey-2
10451780,fl:sh_ln:niwas-1
5619687,fl:jo_ln:langan-2
D910307,fl:ji_ln:huang-365
9611737,fl:to_ln:meling-1
10674768,fl:ch_ln:stoner-6
D927453,fl:ch_ln:smiechowski-1
9342890,fl:ju_ln:gittinger-2
4314467,fl:jo_ln:arvan-1
5315752,fl:ya_ln:kawakami-5
12258416,fl:de_ln:pedersen-3
6525635,fl:mi_ln:tamada-3
12501971,fl:ph_ln:meneau-1
7449032,fl:yu_ln:stangrit-1
11451618,fl:re_ln:xu-2
9303911,fl:mi_ln:bowen-10
11953229,fl:da_ln:salisbury-1
6219257,fl:th_ln:arnold-6
7208728,fl:ta_ln:baba-26
7632245,fl:fr_ln:trombley-1
6625973,fl:mi_ln:somerfield-2
9763076,fl:be_ln:radier-1
11043708,fl:xi_ln:huang-289
9551028,fl:ke_ln:bjornson-1
11904097,fl:ai_ln:burgess-2
7138331,fl:ha_ln:yu-57
10432991,fl:ko_ln:yang-14
5490145,fl:sh_ln:iwasaki-21
7495022,fl:gu_ln:im-2
11095456,fl:ma_ln:kurian-6
12013282,fl:je_ln:parker-34
8068633,fl:ke_ln:lee-202
11345350,fl:sc_ln:thompson-10
11850480,fl:co_ln:bacon-1
12111762,fl:le_ln:polishuk-1
D341220,fl:ch_ln:eagan-3
8726026,fl:ma_ln:mock-7
9051612,fl:me_ln:won-1
4551992,fl:he_ln:sitte-2
11311322,fl:bh_ln:gooray-1
8735344,fl:li_ln:zhao-117
D757003,fl:al_ln:kauffmann-2
8880114,fl:jo_ln:bergman-17
8239273,fl:ro_ln:rose-47
7902263,fl:ke_ln:miller-12
D768637,fl:da_ln:coster-2
8393276,fl:pe_ln:leimstadtner-1
5921617,002o5u40s4awi4mvmntw8mqh1
7594444,fl:xi_ln:huang-110
10806563,fl:ke_ln:coverdale-2
12138683,fl:lo_ln:zeng-3
4290800,002ohnwojmiu4r0akwchg8vsn
9638899,fl:ta_ln:fan-9
10395188,fl:ra_ln:rendahl-1
7446981,fl:ta_ln:shintani-14
10351821,fl:r._ln:thies-1
4043307,fl:ma_ln:sumiyoshi-5
4100959,002otve7mteg5x8f2lpiq7c44
9381580,fl:ji_ln:jia-5
5923989,fl:sh_ln:wang-130
12056904,fl:xi_ln:xu-350
11854717,fl:co_ln:liu-8
8745536,fl:ph_ln:davidson-3
D356359,fl:cl_ln:bailey-14
10126341,fl:ja_ln:sombrin-1
10289664,fl:so_ln:wang-30
5640151,fl:pe_ln:bertrand-1
12426405,fl:ke_ln:liu-56
12347935,002pg0guixhldjunkc46xwmiv
9313709,fl:ke_ln:huang-67
6677134,fl:yu_ln:tsygankov-1
7862727,fl:ni_ln:blandford-2
6991823,fl:ro_ln:williams-124
7955802,fl:do_ln:whitman-2
D461486,fl:fu_ln:ishida-8
10108494,fl:be_ln:shin-3
6493350,fl:ka_ln:hojo-5
7729403,fl:te_ln:popmintchev-1
11236365,fl:se_ln:takahashi-22
4057367,fl:ma_ln:carter-16
6952923,fl:je_ln:eubanks-1
8173659,fl:ma_ln:villa-15
9447987,fl:ke_ln:arvey-1
12145782,fl:hy_ln:seo-96
9255153,fl:sh_ln:wu-3
D951536,002qjgaii95dovcd12hc14bpc
5940769,fl:mu_ln:serizawa-1
4960336,fl:br_ln:reid-7
9923699,fl:sh_ln:zhang-654
5674616,fl:ge_ln:balcar-1
D1004303,fl:ji_ln:wang-737
D1010161,fl:ry_ln:hanuschak-1
11303398,fl:zh_ln:zhao-269
5590459,fl:ma_ln:ohuchi-9
10344872,fl:to_ln:kiuchi-2
6434736,fl:ri_ln:burgess-1
8382689,fl:je_ln:teng-8
5378763,fl:mi_ln:drzewinski-1
5315574,fl:ma_ln:kato-42
6091988,fl:ed_ln:warman-1
4742624,fl:wi_ln:grant-10
